,User_id,Sessions,Page_views,Location,Has_viewed_pricing,Has_viewed_faqs,Has_converted
5776,455287,12,36,Berlin,False,True,0
5777,159318,16,96,Madrid,False,True,1
5778,750455,1,28,Amsterdam,False,False,0
5779,971513,16,608,Madrid,False,True,1
5780,960825,4,116,Berlin,False,True,1
5781,405332,12,384,Amsterdam,True,False,0
5782,585970,8,200,London,False,False,1
5783,780120,9,45,London,True,False,1
5784,946167,13,494,Berlin,False,True,1
5785,901372,9,279,London,True,True,1
5786,932857,2,56,Madrid,False,False,0
5787,444098,12,264,Amsterdam,True,False,1
5788,230112,17,391,Amsterdam,False,False,0
5789,148523,8,376,London,False,False,0
5790,538557,10,310,Berlin,False,False,1
5791,410827,2,4,Paris,False,True,0
5792,126843,10,390,Madrid,True,False,1
5793,668401,16,240,Berlin,True,False,0
5794,753269,3,66,Paris,True,True,1
5795,515049,15,240,Berlin,True,False,1
5796,285064,2,10,London,False,False,0
5797,289504,3,15,Berlin,True,True,1
5798,470288,18,288,London,False,False,0
5799,870150,18,648,London,False,False,1
5800,466954,16,96,Berlin,False,False,1
5801,461093,12,396,Paris,False,True,0
5802,652272,1,42,Paris,False,True,0
5803,161558,10,260,London,True,False,0
5804,127862,6,102,Amsterdam,False,False,1
5805,679109,9,117,Paris,True,True,1
5806,112103,10,220,London,False,True,1
5807,475606,19,760,Amsterdam,False,True,1
5808,554403,1,25,Amsterdam,False,False,1
5809,836906,18,288,Amsterdam,True,False,1
5810,769958,13,169,Amsterdam,True,True,0
5811,615680,16,704,Berlin,True,False,1
5812,293805,16,272,Amsterdam,True,True,1
5813,701100,18,126,London,False,False,0
5814,972316,6,138,London,False,False,1
5815,871448,9,162,Paris,True,True,0
5816,290023,11,209,Berlin,True,True,1
5817,249022,18,504,Paris,False,False,1
5818,618450,1,14,London,False,False,0
5819,651871,11,385,Amsterdam,True,True,1
5820,777319,10,420,Paris,True,True,1
5821,795607,11,374,Amsterdam,False,False,1
5822,213141,8,360,Paris,True,True,1
5823,565819,9,126,London,False,True,0
5824,478612,3,24,Madrid,False,False,0
5825,377756,3,99,Paris,False,False,1
5826,849768,8,128,Madrid,True,False,1
5827,535832,13,78,Madrid,True,True,0
5828,107025,1,17,London,False,False,0
5829,654471,6,84,London,True,True,0
5830,785802,12,480,Madrid,False,True,1
5831,301803,12,564,Paris,True,True,0
5832,743417,13,533,Berlin,False,False,1
5833,104550,9,225,Berlin,False,False,1
5834,686852,2,18,Amsterdam,False,True,1
5835,941279,9,405,Amsterdam,True,False,1
5836,739312,7,84,Berlin,False,False,1
5837,595511,17,306,Amsterdam,False,False,1
5838,500908,7,252,Paris,False,False,1
5839,978618,10,410,Paris,False,False,1
5840,762819,3,24,Amsterdam,False,False,0
5841,209759,2,90,London,False,True,0
5842,792858,18,576,Paris,True,False,1
5843,375146,2,6,Berlin,False,False,1
5844,291324,17,357,Paris,True,False,1
5845,237233,9,306,Madrid,True,False,1
5846,976260,17,272,Berlin,True,False,1
5847,930281,17,663,Madrid,False,True,1
5848,216107,4,184,Amsterdam,False,False,0
5849,285783,15,585,Berlin,False,False,1
5850,744788,1,35,Paris,False,True,0
5851,825035,8,16,Paris,True,True,0
5852,585004,9,180,Berlin,True,False,0
5853,342444,8,312,Madrid,False,True,1
5854,814918,15,180,Madrid,False,False,1
5855,448314,14,574,London,False,False,1
5856,198074,19,627,Paris,True,True,0
5857,514847,1,25,Amsterdam,True,False,1
5858,136813,1,41,Berlin,True,True,1
5859,762352,19,38,Amsterdam,True,False,0
5860,999799,1,12,Berlin,False,True,1
5861,940770,6,24,Madrid,False,False,1
5862,315726,16,736,Paris,False,False,1
5863,462456,11,297,London,True,True,1
5864,528898,5,75,London,False,False,0
5865,634910,6,66,London,True,True,0
5866,547174,16,192,Berlin,True,False,1
5867,260373,6,72,Amsterdam,True,False,0
5868,835417,1,5,Berlin,True,False,0
5869,623925,5,110,Madrid,True,False,1
5870,206374,12,408,Berlin,True,True,0
5871,938461,3,12,Paris,True,True,1
5872,102660,19,931,Madrid,True,True,0
5873,930499,16,224,Madrid,False,False,0
5874,373011,2,34,London,False,False,1
5875,382508,18,144,Amsterdam,True,False,1
5876,563620,4,172,Amsterdam,True,False,1
5877,260529,9,36,London,True,True,0
5878,230865,10,230,Amsterdam,True,False,1
5879,952667,12,588,Amsterdam,False,True,0
5880,689435,3,90,Amsterdam,True,True,0
5881,546350,1,12,Madrid,True,True,1
5882,957715,17,85,Madrid,False,True,1
5883,295986,18,648,London,True,False,1
5884,542493,19,95,London,False,True,1
5885,992157,13,52,Amsterdam,False,True,1
5886,390892,17,306,Amsterdam,True,True,0
5887,844128,10,220,Paris,False,False,0
5888,195319,19,608,Madrid,True,True,0
5889,789639,1,20,Amsterdam,True,True,0
5890,978904,15,720,Madrid,False,False,1
5891,977058,10,210,Berlin,True,False,0
5892,906042,15,180,Madrid,True,False,1
5893,145044,12,444,Berlin,False,True,1
5894,100193,16,304,Madrid,False,False,1
5895,668808,13,429,London,True,True,0
5896,825828,6,12,Berlin,True,True,1
5897,978676,1,16,London,True,True,1
5898,652360,9,108,Madrid,True,False,0
5899,378034,19,133,Amsterdam,False,True,0
5900,939725,5,30,London,True,True,0
5901,490178,10,250,London,True,True,0
5902,766463,3,78,Amsterdam,False,False,1
5903,671652,7,301,Madrid,False,False,1
5904,764189,13,351,Madrid,True,True,1
5905,107167,12,276,Madrid,False,False,1
5906,222486,1,17,Berlin,False,False,1
5907,862031,6,168,London,False,True,0
5908,534596,3,18,Berlin,True,True,0
5909,906207,3,138,Paris,True,True,1
5910,389989,1,14,Paris,False,True,1
5911,518655,19,190,Amsterdam,False,False,1
5912,632608,2,8,London,True,True,1
5913,237478,16,768,London,True,True,0
5914,390143,6,162,Madrid,False,False,1
5915,480889,19,703,Madrid,False,True,1
5916,850165,9,396,Paris,True,True,1
5917,525834,10,140,Amsterdam,True,True,1
5918,386473,2,74,Madrid,False,True,1
5919,604168,10,70,London,True,False,1
5920,936951,6,96,Paris,False,False,0
5921,196800,18,36,London,False,True,1
5922,575141,3,27,Paris,False,False,0
5923,527363,5,120,London,False,True,0
5924,871375,11,352,London,True,True,1
5925,267615,4,92,Berlin,False,False,1
5926,321808,4,96,Madrid,True,True,0
5927,740754,19,798,Berlin,False,False,1
5928,144437,9,387,Amsterdam,True,False,1
5929,788367,15,45,Paris,False,True,0
5930,555482,18,198,Madrid,True,False,1
5931,991369,1,44,Madrid,True,True,0
5932,382081,11,374,London,False,False,1
5933,220243,17,833,London,True,True,1
5934,745019,5,230,Berlin,False,True,1
5935,216796,19,399,Amsterdam,False,False,1
5936,274576,1,35,Berlin,True,False,1
5937,771369,14,238,London,True,False,0
5938,396524,19,836,Berlin,True,True,1
5939,487301,4,112,Madrid,False,False,1
5940,202459,6,192,London,True,False,1
5941,431144,10,180,Berlin,False,True,1
5942,712867,6,264,Amsterdam,True,False,0
5943,853992,2,70,Paris,False,False,1
5944,428290,18,378,Madrid,False,False,1
5945,712064,16,432,London,False,False,1
5946,741821,17,714,London,False,False,1
5947,257615,6,138,London,False,True,1
5948,987186,14,658,Amsterdam,True,False,1
5949,777614,2,48,Berlin,True,False,1
5950,159396,15,135,Madrid,True,False,0
5951,192272,16,736,London,False,True,1
5952,954531,19,342,Amsterdam,True,True,1
5953,340949,7,196,Berlin,True,False,1
5954,424494,1,5,London,False,False,0
5955,556705,17,34,Paris,True,True,1
5956,682668,11,132,Berlin,False,False,0
5957,689871,12,516,London,False,True,0
5958,413472,2,6,London,True,True,1
5959,660201,3,69,Amsterdam,True,False,0
5960,392439,2,16,Amsterdam,False,False,0
5961,323396,16,496,Amsterdam,True,False,1
5962,702283,12,336,Berlin,True,False,1
5963,562144,15,345,Amsterdam,False,False,0
5964,336255,16,592,Madrid,False,False,0
5965,455981,11,286,Amsterdam,False,True,1
5966,329658,4,196,Paris,False,False,1
5967,944738,6,276,Amsterdam,True,False,0
5968,344939,15,465,Paris,False,True,1
5969,372610,13,390,Madrid,True,True,1
5970,401394,17,187,Amsterdam,True,False,0
5971,920448,15,375,London,True,True,1
5972,405791,8,16,Madrid,True,False,0
5973,676614,3,132,Amsterdam,True,True,1
5974,517009,19,855,Madrid,False,True,1
5975,378034,5,55,Berlin,True,True,1
5976,706906,13,338,London,False,False,1
5977,999517,9,81,Madrid,False,True,0
5978,357094,17,51,Madrid,True,False,1
5979,103372,11,121,Amsterdam,True,True,1
5980,726642,12,84,Berlin,False,False,1
5981,578988,18,684,Madrid,False,False,1
5982,320137,13,390,Paris,False,True,0
5983,531841,19,741,London,False,False,1
5984,920374,19,855,Paris,False,False,1
5985,174662,11,209,Paris,False,True,0
5986,635170,18,486,Paris,False,True,1
5987,449821,4,52,Madrid,True,True,1
5988,639159,15,270,Paris,False,True,1
5989,468557,7,49,London,True,True,1
5990,861785,6,264,Berlin,False,True,0
5991,418680,6,246,Madrid,True,False,1
5992,159501,13,520,London,True,True,1
5993,906119,17,442,Amsterdam,True,False,1
5994,503804,3,30,Paris,False,True,0
5995,561158,8,336,Amsterdam,False,False,1
5996,728114,14,336,Madrid,False,False,0
5997,915664,6,30,Berlin,False,False,1
5998,906035,16,144,Paris,False,False,1
5999,438626,8,144,Amsterdam,False,True,0
6000,612678,13,91,London,True,False,0
6001,387272,1,48,Madrid,True,False,0
6002,650027,2,34,Paris,False,True,1
6003,569554,14,490,Paris,True,False,1
6004,168680,5,170,Paris,False,True,1
6005,908859,15,675,Madrid,False,False,1
6006,800186,16,224,Madrid,True,False,1
6007,906134,10,280,London,False,False,1
6008,843087,7,77,Madrid,True,False,1
6009,711271,12,396,Madrid,False,True,1
6010,235239,10,250,Berlin,True,True,1
6011,289923,6,24,Paris,False,False,0
6012,999127,18,180,Amsterdam,True,False,0
6013,493479,9,99,Amsterdam,True,False,0
6014,165601,11,539,Amsterdam,False,False,1
6015,295326,6,60,London,False,True,0
6016,934124,19,912,Madrid,True,False,1
6017,657070,9,117,Madrid,True,False,0
6018,704581,14,434,Amsterdam,True,True,1
6019,833451,2,54,Madrid,False,False,0
6020,647677,6,204,Berlin,True,False,1
6021,424370,19,912,Amsterdam,False,False,0
6022,640527,18,846,London,False,True,1
6023,723670,16,240,Madrid,False,True,1
6024,615176,2,16,Madrid,True,False,0
6025,429941,12,384,Berlin,False,False,1
6026,768895,3,141,Amsterdam,True,False,0
6027,807227,9,81,Paris,False,True,1
6028,529242,4,32,Amsterdam,True,False,1
6029,635321,9,162,Berlin,True,True,1
6030,191655,4,132,Berlin,True,True,1
6031,461998,16,704,Paris,True,True,1
6032,374158,14,616,Berlin,True,False,0
6033,430833,10,330,Paris,False,True,1
6034,289494,10,150,London,True,False,0
6035,530073,16,112,Berlin,True,False,1
6036,583471,4,132,Madrid,True,True,0
6037,582096,7,322,London,True,False,0
6038,893936,11,253,Amsterdam,False,False,0
6039,814133,7,210,London,False,True,0
6040,960818,9,423,London,False,True,0
6041,907534,6,252,Madrid,False,False,0
6042,801869,13,403,Paris,True,False,0
6043,242821,6,222,Amsterdam,True,False,0
6044,917011,3,87,Paris,False,True,1
6045,198158,4,24,Amsterdam,True,True,1
6046,163196,17,612,Paris,False,True,1
6047,432552,13,117,Madrid,True,True,1
6048,861394,11,187,Amsterdam,True,True,1
6049,675066,17,374,Paris,True,True,0
6050,428380,10,390,Paris,False,False,0
6051,860287,3,138,Paris,True,False,1
6052,669134,4,196,Amsterdam,False,False,1
6053,792909,5,135,Berlin,False,True,0
6054,679348,11,88,London,False,True,0
6055,294579,10,60,Berlin,False,False,1
6056,509276,5,180,Amsterdam,True,False,0
6057,207180,18,792,London,False,True,1
6058,499991,10,110,London,True,True,0
6059,644007,5,120,Madrid,True,False,1
6060,512668,18,810,Amsterdam,True,False,1
6061,367961,8,392,Berlin,False,True,0
6062,265202,8,280,Amsterdam,False,False,0
6063,305286,14,476,Paris,False,True,0
6064,179741,3,69,Madrid,False,True,1
6065,296884,12,588,Madrid,True,True,1
6066,658390,3,99,Amsterdam,True,False,1
6067,974525,19,703,Amsterdam,False,True,1
6068,217905,13,520,Paris,False,False,1
6069,545483,2,88,London,False,False,0
6070,891341,13,195,Berlin,False,True,1
6071,207119,11,253,Amsterdam,True,True,1
6072,663754,15,45,Madrid,True,False,1
6073,101350,18,666,Amsterdam,False,False,1
6074,515135,7,98,Madrid,True,True,1
6075,320736,16,256,Paris,True,False,1
6076,485391,15,495,Paris,True,True,1
6077,783178,14,168,Berlin,True,True,0
6078,752741,11,363,Madrid,False,False,0
6079,829692,4,192,Madrid,False,False,0
6080,329128,19,589,Madrid,True,True,0
6081,365082,11,352,Madrid,True,False,1
6082,401625,1,6,Berlin,False,True,0
6083,372168,11,484,Berlin,True,True,0
6084,133558,3,54,Madrid,True,False,0
6085,808510,11,33,Madrid,False,True,1
6086,298430,19,456,Madrid,False,True,0
6087,689674,19,646,London,True,True,1
6088,608073,5,130,Paris,False,False,0
6089,146660,10,310,London,False,False,1
6090,653310,2,86,Madrid,True,True,0
6091,739925,8,48,Madrid,True,False,1
6092,760545,18,90,Paris,True,True,1
6093,187226,2,48,Berlin,True,True,1
6094,535390,19,494,Madrid,True,True,1
6095,476931,17,714,Berlin,False,True,0
6096,806976,13,117,Madrid,False,False,1
6097,728065,17,442,Paris,True,False,1
6098,952633,17,255,Berlin,False,False,1
6099,402724,19,323,Madrid,True,True,1
6100,966565,13,143,Paris,False,True,1
6101,481809,9,369,Amsterdam,True,False,1
6102,353697,11,308,Paris,True,True,1
6103,743469,15,615,London,False,True,1
6104,847782,18,630,Paris,False,True,1
6105,375101,18,90,Amsterdam,False,False,1
6106,146068,2,70,Amsterdam,False,False,0
6107,221248,12,228,Berlin,True,True,0
6108,211584,1,21,Madrid,True,False,0
6109,862820,2,90,Amsterdam,True,True,0
6110,135912,13,91,Madrid,True,False,0
6111,314256,13,403,London,False,False,0
6112,889277,12,324,Paris,True,False,1
6113,623835,5,155,Paris,True,False,1
6114,780604,18,378,London,False,False,0
6115,941418,12,84,Paris,False,True,0
6116,301560,17,357,Madrid,False,True,1
6117,691845,19,513,Madrid,True,False,1
6118,234275,7,119,Madrid,False,False,1
6119,213451,6,222,London,False,False,1
6120,537068,11,528,London,True,False,1
6121,120359,14,532,Amsterdam,True,True,1
6122,335250,12,420,London,True,True,0
6123,723880,7,161,Berlin,False,True,0
6124,768405,19,285,Berlin,False,True,1
6125,469197,16,768,London,True,True,1
6126,980094,7,28,Madrid,False,False,1
6127,517416,18,684,Amsterdam,True,False,1
6128,164977,17,680,London,False,False,1
6129,694609,12,240,Amsterdam,False,False,1
6130,865218,14,434,Paris,True,True,1
6131,118154,5,145,Berlin,False,False,0
6132,746802,3,45,London,True,True,0
6133,186652,6,96,Madrid,False,False,0
6134,425769,7,84,London,True,True,1
6135,779181,5,190,Amsterdam,False,True,1
6136,441913,14,434,Paris,True,True,1
6137,803268,16,672,Amsterdam,False,True,1
6138,230399,11,33,Paris,True,False,0
6139,956268,7,217,Amsterdam,True,True,1
6140,230627,18,306,Berlin,False,False,0
6141,629862,6,138,Berlin,True,True,0
6142,420723,3,84,Paris,True,True,1
6143,620184,2,18,Madrid,True,False,0
6144,112773,18,126,Paris,False,True,1
6145,561951,8,152,Amsterdam,False,True,1
6146,449737,11,143,Berlin,True,False,1
6147,570403,14,56,London,False,True,0
6148,736566,8,208,Paris,False,False,1
6149,636999,6,252,Berlin,False,True,1
6150,665883,19,323,London,False,False,1
6151,937152,2,48,London,True,False,1
6152,761687,2,30,Berlin,False,False,1
6153,919249,4,120,Amsterdam,False,False,1
6154,536054,15,540,Amsterdam,False,True,1
6155,546688,6,150,Paris,True,True,1
6156,947098,15,645,Paris,False,False,0
6157,986249,2,90,Madrid,True,True,1
6158,106268,9,180,Paris,True,False,1
6159,152892,7,161,Berlin,False,False,0
6160,539987,9,306,Amsterdam,False,True,1
6161,291346,1,27,Madrid,False,False,1
6162,808977,18,450,Paris,False,False,0
6163,811281,1,16,Paris,True,False,1
6164,291705,9,27,Paris,True,False,1
6165,376864,7,322,Amsterdam,True,False,0
6166,619561,17,476,Amsterdam,True,False,0
6167,333472,11,418,Berlin,True,True,0
6168,135860,9,126,Paris,True,True,1
6169,310797,1,3,Paris,True,False,0
6170,191457,15,60,London,True,True,0
6171,734097,18,270,Madrid,True,False,1
6172,621592,12,480,Berlin,True,False,1
6173,849055,4,68,Berlin,False,True,0
6174,282151,4,180,Madrid,True,True,0
6175,550194,14,630,Madrid,True,True,0
6176,215712,15,450,Berlin,False,True,0
6177,111108,17,340,London,True,True,0
6178,205609,11,473,London,True,False,1
6179,527362,4,24,Madrid,True,True,1
6180,908939,14,294,Berlin,False,True,1
6181,158200,19,209,Amsterdam,False,True,0
6182,386946,17,612,Madrid,False,True,1
6183,148868,9,441,Paris,False,False,0
6184,341827,9,234,London,True,True,0
6185,116311,2,14,Madrid,True,False,1
6186,804649,5,185,Madrid,False,False,1
6187,535303,12,420,Madrid,False,True,1
6188,785550,16,528,Paris,False,True,1
6189,801004,17,255,London,True,False,0
6190,552789,17,408,Berlin,False,True,1
6191,944527,18,630,Madrid,False,False,1
6192,400741,7,28,Berlin,False,False,0
6193,112428,10,100,Berlin,False,False,1
6194,575167,17,119,Amsterdam,True,False,0
6195,501813,7,154,Paris,False,True,0
6196,647288,3,129,Paris,True,False,0
6197,943575,9,117,Amsterdam,True,True,1
6198,499639,6,150,Paris,False,False,1
6199,661748,18,306,London,True,True,0
6200,143168,14,588,Paris,False,True,1
6201,138678,11,341,London,False,False,0
6202,761202,9,198,Amsterdam,False,False,0
6203,784790,2,8,Berlin,True,False,1
6204,202074,7,147,London,True,True,1
6205,147449,3,111,Berlin,True,False,1
6206,794905,9,423,Amsterdam,False,True,1
6207,522416,19,703,London,False,True,1
6208,192984,13,65,Berlin,False,True,1
6209,536129,6,66,Madrid,True,True,1
6210,476703,13,26,Berlin,False,True,1
6211,470496,9,234,London,False,False,0
6212,523090,13,351,Paris,True,True,1
6213,863033,16,336,Madrid,False,False,1
6214,456056,17,782,Berlin,True,True,0
6215,633322,12,264,London,False,False,1
6216,446061,6,186,Amsterdam,False,False,0
6217,660569,11,231,Berlin,True,False,0
6218,221238,13,221,Madrid,True,False,1
6219,515367,3,78,London,False,False,1
6220,599617,15,165,Madrid,False,False,0
6221,574312,11,275,Amsterdam,True,True,0
6222,533027,6,144,Madrid,True,False,0
6223,411243,12,288,Amsterdam,True,True,1
6224,244652,14,462,London,False,True,0
6225,724753,16,688,Paris,True,False,1
6226,253388,16,784,Paris,True,False,1
6227,745759,7,21,Madrid,False,False,0
6228,840799,3,120,Amsterdam,False,False,0
6229,368417,16,784,Paris,True,False,1
6230,729545,3,6,London,True,True,0
6231,258739,12,468,Berlin,True,True,1
6232,315211,6,174,Amsterdam,False,True,1
6233,728767,3,90,Berlin,True,True,0
6234,335375,15,45,London,True,False,0
6235,673861,9,261,London,True,True,1
6236,259541,2,64,Paris,False,False,1
6237,647738,16,752,Madrid,True,False,1
6238,870663,18,702,Madrid,False,False,1
6239,954985,19,190,Berlin,False,False,0
6240,845187,8,72,Paris,True,True,0
6241,217964,5,165,Paris,False,True,0
6242,726651,17,391,Madrid,True,False,1
6243,770053,11,55,London,False,True,1
6244,483875,18,432,Amsterdam,True,True,1
6245,144651,11,33,Madrid,False,False,1
6246,918482,8,200,Berlin,True,True,1
6247,895370,9,180,London,True,True,0
6248,650772,5,135,Amsterdam,True,False,1
6249,713383,19,247,London,False,False,1
6250,988117,17,476,Paris,False,True,1
6251,118737,4,176,Berlin,False,False,1
6252,382683,1,10,Amsterdam,True,False,1
6253,430773,12,384,Madrid,True,False,1
6254,713143,18,378,Amsterdam,True,True,0
6255,916840,3,27,London,False,True,1
6256,726128,3,39,London,True,False,0
6257,842663,17,340,Berlin,True,False,1
6258,169990,7,77,London,False,True,0
6259,775449,5,35,Madrid,True,True,1
6260,334339,14,70,Paris,True,False,0
6261,824346,6,258,Madrid,True,False,0
6262,353848,2,8,Madrid,True,False,1
6263,779985,17,799,Madrid,False,True,1
6264,464594,12,468,Amsterdam,False,True,1
6265,169928,19,779,Paris,True,False,0
6266,282668,8,112,Madrid,True,True,1
6267,807030,18,504,Madrid,True,False,1
6268,908614,19,342,Paris,False,True,1
6269,858804,10,450,Paris,True,False,0
6270,516996,3,132,Madrid,True,True,0
6271,681603,3,132,Berlin,True,False,0
6272,364771,5,125,Paris,False,True,1
6273,698018,3,75,London,False,False,1
6274,247914,19,342,London,True,False,0
6275,536481,1,27,Madrid,False,False,0
6276,737563,15,330,Amsterdam,True,True,0
6277,895582,15,615,London,True,False,1
6278,463622,5,15,Madrid,False,False,1
6279,722125,3,78,Madrid,False,True,1
6280,633390,13,52,Paris,True,True,0
6281,757829,1,17,Madrid,False,False,1
6282,394270,5,30,Berlin,False,False,0
6283,443302,4,160,Amsterdam,True,True,1
6284,655895,2,54,Berlin,True,True,0
6285,501358,5,245,Amsterdam,False,True,1
6286,929259,7,217,London,True,False,1
6287,300721,9,225,Berlin,True,False,1
6288,489901,4,92,London,True,False,1
6289,790297,14,490,London,False,False,1
6290,198143,4,124,Madrid,False,True,0
6291,622522,15,705,Paris,True,False,1
6292,442063,1,10,Madrid,True,False,1
6293,854224,15,165,London,False,False,1
6294,428511,2,44,Madrid,True,True,1
6295,551802,7,42,Amsterdam,False,False,0
6296,330118,16,464,Madrid,True,True,0
6297,315176,6,12,Amsterdam,False,False,1
6298,285221,5,40,Berlin,True,True,1
6299,723511,17,357,Paris,False,False,1
6300,255835,2,36,London,False,True,1
6301,205011,14,294,Paris,True,False,0
6302,652051,11,308,Amsterdam,False,True,1
6303,488005,10,50,Amsterdam,True,False,0
6304,289467,5,195,London,False,False,1
6305,620765,16,496,Amsterdam,False,True,1
6306,195162,13,39,London,True,False,0
6307,657814,7,98,Berlin,False,False,1
6308,790515,15,180,Amsterdam,False,False,1
6309,322914,5,190,Amsterdam,True,False,0
6310,727454,1,44,Paris,False,True,1
6311,748940,10,390,London,True,True,1
6312,221741,17,187,Amsterdam,True,True,0
6313,310134,1,29,Madrid,True,False,1
6314,579777,6,216,Amsterdam,True,True,1
6315,240546,10,50,Amsterdam,False,False,1
6316,621635,6,252,London,True,False,0
6317,900114,2,94,Paris,False,True,1
6318,597834,9,54,Paris,False,True,1
6319,272513,4,104,Amsterdam,False,True,1
6320,434107,8,392,London,False,True,0
6321,499068,13,442,Madrid,True,False,1
6322,445217,14,406,Berlin,False,True,0
6323,944092,1,8,Paris,True,True,1
6324,322307,5,185,Amsterdam,True,False,1
6325,421501,10,190,Berlin,False,True,1
6326,284786,18,306,Madrid,False,True,1
6327,329207,15,735,London,False,True,0
6328,899894,18,360,Amsterdam,False,True,1
6329,913435,4,56,Berlin,False,True,0
6330,233217,7,42,Berlin,False,False,0
6331,606462,3,66,Berlin,False,False,1
6332,992179,18,882,Madrid,True,False,0
6333,713154,8,240,London,False,False,1
6334,411800,16,416,Madrid,True,True,0
6335,466428,2,98,London,False,False,0
6336,533770,7,28,Amsterdam,False,True,1
6337,721635,1,36,Paris,True,True,0
6338,801397,7,77,Berlin,True,False,1
6339,819825,14,574,Amsterdam,False,True,1
6340,802311,6,60,Amsterdam,False,True,0
6341,510219,19,361,Paris,False,True,1
6342,672434,19,418,Berlin,True,False,0
6343,221442,15,300,Paris,False,False,0
6344,324090,9,333,London,False,True,0
6345,625364,5,40,Amsterdam,False,True,0
6346,118945,14,252,Berlin,False,False,0
6347,853115,14,588,Amsterdam,False,True,0
6348,703441,4,108,Madrid,False,True,1
6349,199914,18,72,London,True,False,1
6350,856154,2,76,Madrid,True,True,1
6351,343301,4,16,Berlin,False,True,0
6352,992154,10,200,Paris,True,True,1
6353,407299,18,738,Berlin,False,True,1
6354,938980,19,646,London,False,False,1
6355,587718,18,594,Berlin,True,True,1
6356,467010,9,288,Amsterdam,True,True,1
6357,691342,9,81,Madrid,True,True,0
6358,914238,5,45,London,True,False,0
6359,267367,16,96,Amsterdam,False,False,0
6360,760849,10,480,Paris,False,False,1
6361,565957,3,27,London,True,False,0
6362,709819,2,82,Berlin,True,True,0
6363,680253,1,4,Berlin,False,True,1
6364,287726,19,703,Madrid,True,True,1
6365,263446,9,90,London,True,True,0
6366,789160,15,510,Amsterdam,False,True,0
6367,685052,2,66,London,False,True,0
6368,737270,13,65,London,False,False,1
6369,458550,12,72,Berlin,False,True,1
6370,889377,5,110,London,False,False,0
6371,781225,9,18,Paris,True,True,1
6372,219782,1,9,Paris,True,True,0
6373,721933,9,423,Paris,False,True,1
6374,873795,7,301,Madrid,False,False,1
6375,401969,1,36,Madrid,True,True,0
6376,780846,14,686,London,True,False,1
6377,355289,2,4,Amsterdam,True,False,1
6378,377947,1,8,London,True,False,0
6379,428506,17,272,London,False,True,1
6380,102200,17,748,Paris,False,False,1
6381,778127,16,528,London,False,True,0
6382,772400,17,34,Paris,False,True,1
6383,733713,1,11,Amsterdam,False,False,1
6384,242765,6,264,Madrid,True,True,1
6385,220288,16,224,Madrid,True,False,0
6386,569060,15,510,Madrid,False,True,0
6387,329121,12,420,Paris,False,True,1
6388,979066,10,30,Amsterdam,True,True,0
6389,885722,16,784,Amsterdam,True,True,1
6390,888885,16,224,Paris,False,True,1
6391,175868,12,324,Amsterdam,True,False,1
6392,818903,8,160,Berlin,True,True,1
6393,409474,7,28,Paris,False,True,0
6394,564194,10,180,Amsterdam,True,False,1
6395,853911,5,245,London,True,True,0
6396,712539,5,235,Paris,False,True,1
6397,658431,2,6,Paris,False,False,0
6398,661574,18,180,Madrid,True,False,1
6399,447952,14,182,Madrid,True,False,1
6400,226655,6,144,Amsterdam,False,True,0
6401,235814,16,32,Madrid,False,True,0
6402,958418,7,245,Berlin,False,True,0
6403,345044,9,108,Amsterdam,False,True,1
6404,835928,8,32,Madrid,True,True,0
6405,345924,15,360,Madrid,True,False,0
6406,613320,3,12,Paris,False,False,1
6407,987028,6,216,Amsterdam,True,True,1
6408,627413,11,88,Madrid,False,True,0
6409,553321,10,290,London,True,False,1
6410,880108,5,75,Amsterdam,False,False,0
6411,283608,10,40,Berlin,True,True,1
6412,515991,17,153,London,False,False,0
6413,829952,8,184,Madrid,False,False,0
6414,669465,18,558,Amsterdam,False,False,0
6415,339028,1,13,Berlin,False,True,1
6416,678645,13,130,Madrid,True,False,0
6417,158943,19,266,London,True,False,0
6418,657971,2,14,Berlin,True,False,0
6419,795265,15,630,Madrid,True,True,1
6420,807158,4,104,Madrid,True,False,1
6421,755194,11,363,Paris,False,True,1
6422,500653,6,108,Amsterdam,True,True,1
6423,615236,5,235,Berlin,True,False,1
6424,301945,14,448,Berlin,True,True,0
6425,900453,10,170,Paris,True,True,1
6426,193706,17,459,Paris,True,False,1
6427,211886,10,300,London,True,False,0
6428,738696,3,90,Amsterdam,False,False,1
6429,791423,17,442,Madrid,True,False,1
6430,206362,1,10,Paris,True,False,1
6431,703703,7,196,Paris,True,False,1
6432,262772,2,60,London,False,True,0
6433,499636,18,414,Madrid,False,True,1
6434,725954,1,39,London,True,False,0
6435,446827,18,756,Amsterdam,False,False,1
6436,961043,6,108,Berlin,False,True,1
6437,736015,7,42,Amsterdam,False,True,1
6438,485396,4,136,Madrid,False,True,1
6439,251915,16,576,Paris,False,False,1
6440,919940,17,527,Paris,False,False,1
6441,277512,18,648,Paris,False,False,1
6442,168366,6,138,Berlin,True,False,0
6443,631093,10,210,London,True,True,0
6444,768377,15,45,London,False,True,0
6445,433754,6,276,Madrid,True,False,0
6446,550706,2,30,Berlin,True,False,0
6447,351201,13,299,Paris,True,False,1
6448,182277,12,300,Amsterdam,True,False,0
6449,601427,5,170,Berlin,False,True,1
6450,740049,11,33,Paris,True,True,1
6451,988769,16,192,Amsterdam,False,False,1
6452,357585,17,68,Madrid,False,True,1
